ID_Customer,Customer_Name,Customer_Segment,Customer_Size,Industry,Region_CC,Region_OC,Country,Acquisition_Channel,Customer_Start_Date
C01488,NovaCore Supplies SAS 1488,SMB,Small,Logistics,Benelux,West,Italy,Inbound,2023-11-01
C01489,Atlas Trading AG 1489,Distributor,Medium,Automotive,Benelux,Central,Italy,Trade Fair,2021-01-01
C01490,Nexora Energy Ltd 1490,SMB,Medium,Construction,DACH,Central,Germany,Website,2022-12-01
C01491,UrbanGrid Services LLC 1491,Mid-Market,Medium,Public Administration,DACH,West,France,Website,2022-05-01
C01492,BluePeak Logistics SAS 1492,Mid-Market,Very Large,Construction,DACH,South,Belgium,Website,2022-09-01
C01493,Greenfield Medical Group 1493,Mid-Market,Very Large,Manufacturing,Benelux,West,Italy,Referral,2021-03-01
C01494,NovaCore Manufacturing Group 1494,Enterprise,Large,Retail,DACH,Central,Austria,Inbound,2022-04-01
C01495,ClearView Systems AG 1495,Mid-Market,Large,Retail,DACH,North,Spain,Partner,2022-09-01
C01496,Northstar Services BV 1496,Enterprise,Large,Food & Beverage,DACH,South,Belgium,Partner,2021-11-01
C01497,Northstar Medical LLC 1497,Public Sector,Large,Healthcare,DACH,North,Italy,Website,2022-06-01
C01498,ClearView Systems LLC 1498,Enterprise,Very Large,Manufacturing,Southern Europe,South,Italy,Inbound,2022-03-01
C01499,BluePeak Services AG 1499,SMB,Small,Manufacturing,Southern Europe,North,Belgium,Outbound Sales,2023-01-01
C01500,Northstar Technologies Ltd 1500,SMB,Small,Technology,DACH,West,Germany,Partner,2024-04-01
C01501,Atlas Trading SRL 1501,Mid-Market,Large,Healthcare,DACH,North,France,Trade Fair,2022-05-01
C01502,IronBridge Technologies AG 1502,SMB,Medium,Automotive,DACH,West,France,Outbound Sales,2022-01-01
C01503,BrightPath Industries Group 1503,SMB,Medium,Construction,DACH,Central,Netherlands,Inbound,2022-03-01
C01504,Atlas Solutions BV 1504,Mid-Market,Large,Manufacturing,DACH,East,Germany,Outbound Sales,2020-10-01
C01505,Everline Partners Ltd 1505,Public Sector,Small,Energy,Southern Europe,East,Netherlands,Trade Fair,2021-06-01
C01506,Redwood Manufacturing AG 1506,Mid-Market,Medium,Manufacturing,Western Europe,West,Germany,Outbound Sales,2021-01-01
C01507,ClearView Energy SRL 1507,Mid-Market,Large,Healthcare,Benelux,North,Netherlands,Trade Fair,2023-01-01
C01508,Prime Partners LLC 1508,Public Sector,Large,Automotive,Western Europe,Central,Belgium,Referral,2021-04-01
C01509,Vertex Retail Group BV 1509,Enterprise,Large,Healthcare,DACH,Central,Austria,Partner,2023-07-01
C01510,Nexora Systems Group 1510,Mid-Market,Medium,Public Administration,Southern Europe,West,Italy,Partner,2022-06-01
C01511,Atlas Supplies LLC 1511,Public Sector,Large,Construction,Western Europe,East,Belgium,Outbound Sales,2021-12-01
C01512,ClearView Medical Ltd 1512,SMB,Small,Retail,DACH,North,Belgium,Partner,2022-07-01
C01513,Nexora Medical GmbH 1513,Mid-Market,Medium,Energy,DACH,South,Netherlands,Trade Fair,2021-01-01
C01514,Silverline Energy GmbH 1514,SMB,Medium,Technology,DACH,Central,Netherlands,Inbound,2023-01-01
C01515,IronBridge Logistics Ltd 1515,Enterprise,Very Large,Retail,Southern Europe,East,France,Outbound Sales,2022-05-01
C01516,NovaCore Services SRL 1516,Mid-Market,Large,Healthcare,Southern Europe,East,Germany,Referral,2020-08-01
C01517,ClearView Partners AG 1517,Public Sector,Small,Construction,DACH,Central,Germany,Inbound,2020-10-01
C01518,Summit Retail Group SAS 1518,Mid-Market,Large,Public Administration,DACH,Central,Switzerland,Outbound Sales,2024-04-01
C01519,Vertex Partners Group 1519,Mid-Market,Medium,Technology,DACH,North,Switzerland,Website,2023-04-01
C01520,BluePeak Energy AG 1520,SMB,Small,Manufacturing,DACH,Unknown,Germany,Partner,2024-02-01
C01521,Everline Energy AG 1521,Mid-Market,Large,Healthcare,DACH,Unknown,Switzerland,Inbound,2021-03-01
C01522,Everline Technologies LLC 1522,Enterprise,Medium,Energy,Western Europe,North,Austria,Website,2024-09-01
C01523,NovaCore Services GmbH 1523,SMB,Medium,Technology,Western Europe,North,Germany,Unknown,2022-11-01
C01524,Silverline Solutions BV 1524,Enterprise,Very Large,Public Administration,Benelux,West,Belgium,Unknown,2021-03-01
C01525,Prime Supplies BV 1525,SMB,Small,Healthcare,DACH,West,Germany,Partner,2023-11-01
C01526,Atlas Partners BV 1526,SMB,Large,Retail,DACH,North,Italy,Trade Fair,2021-04-01
C01527,Prime Medical BV 1527,SMB,Medium,Construction,Western Europe,Central,Italy,Partner,2021-02-01
C01528,Silverline Partners LLC 1528,Mid-Market,Very Large,Food & Beverage,DACH,East,Germany,Website,2020-09-01
C01529,IronBridge Energy Group 1529,Enterprise,Very Large,Logistics,Benelux,North,Germany,Outbound Sales,2022-11-01
C01530,Silverline Retail Group SRL 1530,Mid-Market,Large,Manufacturing,Western Europe,North,France,Inbound,2020-10-01
C01531,BluePeak Energy Group 1531,Enterprise,Very Large,Manufacturing,Benelux,North,Austria,Website,2022-05-01
C01532,Everline Trading Group 1532,Mid-Market,Large,Manufacturing,DACH,West,Austria,Outbound Sales,2021-06-01
C01533,Everline Manufacturing LLC 1533,Enterprise,Large,Automotive,DACH,East,Spain,Trade Fair,2022-02-01
C01534,Nexora Retail Group Ltd 1534,SMB,Small,Logistics,DACH,West,Germany,Partner,2021-10-01
C01535,Prime Logistics SRL 1535,Mid-Market,Medium,Automotive,Western Europe,South,Germany,Website,2021-05-01
C01536,Atlas Logistics LLC 1536,SMB,Small,Construction,Benelux,Central,Belgium,Inbound,2020-12-01
C01537,Prime Energy AG 1537,Public Sector,Large,Energy,Western Europe,North,France,Partner,2024-06-01
C01538,NovaCore Solutions Group 1538,SMB,Medium,Manufacturing,Southern Europe,West,Germany,Outbound Sales,2024-06-01
C01539,Greenfield Systems Ltd 1539,Enterprise,Very Large,Logistics,DACH,West,Germany,Inbound,2021-07-01
C01540,BrightPath Energy Ltd 1540,Mid-Market,Large,Automotive,Benelux,West,France,Outbound Sales,2020-10-01
C01541,Nexora Services Ltd 1541,SMB,Small,Logistics,DACH,North,Switzerland,Outbound Sales,2023-07-01
C01542,ClearView Services Group 1542,SMB,Small,Healthcare,Western Europe,Central,France,Inbound,2021-12-01
C01543,ClearView Industries GmbH 1543,Mid-Market,Small,Retail,Western Europe,South,Belgium,Outbound Sales,2024-09-01
C01544,BrightPath Services Group 1544,Mid-Market,Large,Logistics,DACH,South,Austria,Outbound Sales,2022-12-01
C01545,Silverline Supplies AG 1545,SMB,Small,Logistics,DACH,South,Switzerland,Outbound Sales,2024-06-01
C01546,Summit Partners SAS 1546,SMB,Small,Manufacturing,Southern Europe,East,Spain,Trade Fair,2021-11-01
C01547,Greenfield Manufacturing LLC 1547,Mid-Market,Medium,Automotive,DACH,Unknown,Spain,Inbound,2021-10-01
C01548,Atlas Services SAS 1548,Enterprise,Medium,Technology,Southern Europe,East,Germany,Website,2021-04-01
C01549,ClearView Distribution AG 1549,SMB,Small,Retail,Western Europe,East,Switzerland,Inbound,2023-09-01
C01550,ClearView Systems LLC 1550,Enterprise,Large,Technology,Southern Europe,Central,Spain,Website,2023-11-01
C01551,NovaCore Medical LLC 1551,Mid-Market,Medium,Food & Beverage,Southern Europe,Central,Germany,Outbound Sales,2021-04-01
C01552,Redwood Supplies Group 1552,Mid-Market,Medium,Public Administration,Southern Europe,East,Germany,Trade Fair,2021-03-01
C01553,Everline Logistics Group 1553,Mid-Market,Large,Public Administration,Western Europe,Central,Netherlands,Partner,2023-05-01
C01554,BluePeak Logistics Ltd 1554,Mid-Market,Medium,Manufacturing,Southern Europe,West,Netherlands,Website,2022-01-01
C01555,BrightPath Services LLC 1555,Mid-Market,Large,Manufacturing,DACH,South,Germany,Partner,2021-10-01
C01556,BluePeak Solutions BV 1556,Enterprise,Large,Manufacturing,Western Europe,East,France,Partner,2021-09-01
C01557,BrightPath Solutions BV 1557,SMB,Medium,Manufacturing,DACH,North,Austria,Inbound,2021-05-01
C01558,Vertex Industries AG 1558,Enterprise,Very Large,Manufacturing,Western Europe,Central,Austria,Outbound Sales,2022-09-01
C01559,UrbanGrid Trading SAS 1559,Enterprise,Very Large,Logistics,DACH,East,France,Outbound Sales,2022-02-01
C01560,ClearView Manufacturing GmbH 1560,Mid-Market,Medium,Energy,DACH,East,Spain,Outbound Sales,2022-06-01
C01561,Everline Supplies SRL 1561,Enterprise,Very Large,Retail,DACH,East,Germany,Website,2022-03-01
C01562,UrbanGrid Manufacturing Ltd 1562,Enterprise,Very Large,Technology,DACH,North,Spain,Partner,2022-11-01
C01563,Everline Technologies GmbH 1563,Enterprise,Very Large,Food & Beverage,Southern Europe,Central,Germany,Referral,2022-01-01
C01564,Summit Logistics BV 1564,SMB,Medium,Technology,DACH,Central,Germany,Trade Fair,2023-12-01
C01565,Northstar Systems AG 1565,Mid-Market,Medium,Manufacturing,DACH,North,Germany,Referral,2022-04-01
C01566,ClearView Medical SRL 1566,Mid-Market,Medium,Manufacturing,Benelux,West,Italy,Referral,2023-07-01
C01567,Atlas Energy Ltd 1567,SMB,Small,Technology,Western Europe,North,Italy,Inbound,2021-08-01
C01568,Summit Systems Group 1568,Enterprise,Large,Manufacturing,Southern Europe,North,Germany,Outbound Sales,2022-11-01
C01569,Nexora Distribution SRL 1569,Mid-Market,Medium,Logistics,DACH,Central,Italy,Website,2022-02-01
C01570,Redwood Industries SAS 1570,Mid-Market,Large,Public Administration,DACH,West,Netherlands,Partner,2021-05-01
C01571,BluePeak Manufacturing SRL 1571,Enterprise,Very Large,Healthcare,Western Europe,East,Netherlands,Partner,2022-07-01
C01572,UrbanGrid Systems LLC 1572,Public Sector,Very Large,Manufacturing,DACH,Central,France,Outbound Sales,2022-06-01
C01573,Redwood Technologies Group 1573,Mid-Market,Large,Retail,DACH,East,Italy,Trade Fair,2020-12-01
C01574,Summit Distribution AG 1574,Enterprise,Very Large,Logistics,DACH,West,Germany,Website,2021-01-01
C01575,Nexora Medical Group 1575,Mid-Market,Small,Manufacturing,Western Europe,East,Italy,Inbound,2023-10-01
C01576,ClearView Supplies Group 1576,SMB,Small,Logistics,Western Europe,South,Germany,Outbound Sales,2021-12-01
C01577,Greenfield Services Group 1577,SMB,Small,Manufacturing,Benelux,Central,Austria,Inbound,2022-05-01
C01578,Everline Energy Ltd 1578,SMB,Medium,Logistics,Southern Europe,Central,France,Trade Fair,2022-08-01
C01579,Everline Systems AG 1579,SMB,Medium,Energy,Western Europe,East,Germany,Outbound Sales,2020-09-01
C01580,IronBridge Solutions AG 1580,SMB,Small,Technology,Western Europe,Central,Italy,Website,2020-09-01
C01581,BluePeak Systems LLC 1581,SMB,Small,Manufacturing,Western Europe,North,Switzerland,Website,2021-10-01
C01582,Prime Energy Group 1582,Public Sector,Very Large,Manufacturing,Western Europe,North,Netherlands,Partner,2021-05-01
C01583,BrightPath Medical GmbH 1583,Distributor,Small,Manufacturing,Southern Europe,South,Netherlands,Trade Fair,2021-12-01
C01584,NovaCore Supplies Ltd 1584,SMB,Small,Energy,Western Europe,East,Spain,Partner,2023-01-01
C01585,Vertex Distribution BV 1585,Mid-Market,Medium,Technology,Southern Europe,South,Germany,Website,2021-12-01
C01586,Northstar Services SAS 1586,Public Sector,Large,Logistics,Benelux,West,Switzerland,Outbound Sales,2022-12-01
C01587,NovaCore Energy BV 1587,Public Sector,Large,Food & Beverage,Southern Europe,West,Germany,Outbound Sales,2022-09-01
C01588,Everline Supplies AG 1588,SMB,Small,Public Administration,DACH,Central,Switzerland,Outbound Sales,2023-01-01
C01589,Greenfield Solutions SAS 1589,Mid-Market,Medium,Energy,DACH,South,Austria,Referral,2022-01-01
C01590,Northstar Solutions LLC 1590,SMB,Small,Energy,DACH,Central,Austria,Referral,2022-10-01
C01591,Vertex Logistics AG 1591,Distributor,Medium,Manufacturing,DACH,West,Switzerland,Website,2021-03-01
C01592,UrbanGrid Energy AG 1592,SMB,Small,Automotive,DACH,West,Spain,Outbound Sales,2021-08-01
C01593,Greenfield Industries Group 1593,Enterprise,Very Large,Retail,DACH,West,Netherlands,Inbound,2024-01-01
C01594,Redwood Retail Group Group 1594,Mid-Market,Medium,Healthcare,Benelux,East,Germany,Inbound,2022-02-01
C01595,Everline Services Group 1595,Enterprise,Very Large,Food & Beverage,Southern Europe,East,Germany,Outbound Sales,2023-10-01
C01596,Silverline Supplies GmbH 1596,Mid-Market,Large,Technology,DACH,North,France,Trade Fair,2024-07-01
C01597,Vertex Partners AG 1597,Distributor,Large,Technology,DACH,Central,Belgium,Inbound,2021-04-01
C01598,NovaCore Technologies LLC 1598,Mid-Market,Large,Energy,DACH,Central,Italy,Partner,2022-06-01
C01599,Summit Industries AG 1599,Mid-Market,Very Large,Automotive,DACH,Central,Austria,Referral,2022-04-01
C01600,BrightPath Solutions LLC 1600,Public Sector,Large,Energy,DACH,Central,Germany,Trade Fair,2021-04-01
C01601,Summit Distribution GmbH 1601,Mid-Market,Very Large,Energy,Western Europe,West,Spain,Website,2021-05-01
C01602,Atlas Industries Group 1602,Distributor,Medium,Automotive,Benelux,Central,Germany,Unknown,2022-03-01
C01603,BrightPath Distribution BV 1603,Enterprise,Medium,Logistics,Southern Europe,South,Netherlands,Outbound Sales,2020-08-01
C01604,Redwood Distribution AG 1604,SMB,Medium,Healthcare,Western Europe,West,Germany,Inbound,2020-12-01
C01605,BrightPath Industries SRL 1605,Mid-Market,Very Large,Logistics,DACH,North,Germany,Inbound,2021-03-01
C01606,BrightPath Partners SRL 1606,Public Sector,Large,Public Administration,DACH,West,Germany,Inbound,2020-10-01
C01607,Vertex Systems BV 1607,Enterprise,Very Large,Manufacturing,Southern Europe,West,Germany,Inbound,2023-01-01
C01608,Silverline Energy AG 1608,SMB,Small,Retail,Southern Europe,East,Spain,Referral,2022-12-01
C01609,ClearView Systems SAS 1609,Enterprise,Medium,Technology,DACH,Unknown,Belgium,Outbound Sales,2020-11-01
C01610,UrbanGrid Energy SAS 1610,SMB,Small,Construction,Western Europe,Central,Germany,Inbound,2022-01-01
C01611,Greenfield Industries Ltd 1611,Distributor,Large,Food & Beverage,Benelux,South,Germany,Inbound,2023-08-01
C01612,Atlas Technologies GmbH 1612,Mid-Market,Medium,Logistics,Southern Europe,South,Germany,Partner,2022-08-01
C01613,IronBridge Supplies SRL 1613,Public Sector,Very Large,Retail,DACH,Central,Netherlands,Trade Fair,2024-07-01
C01614,ClearView Distribution Group 1614,Enterprise,Very Large,Technology,DACH,West,France,Website,2021-10-01
C01615,Summit Manufacturing BV 1615,Public Sector,Small,Logistics,Western Europe,West,Switzerland,Inbound,2020-12-01
C01616,Everline Distribution LLC 1616,Distributor,Medium,Public Administration,DACH,South,France,Partner,2021-05-01
C01617,Summit Supplies GmbH 1617,Public Sector,Medium,Automotive,Benelux,North,France,Website,2021-11-01
C01618,Everline Trading Group 1618,Enterprise,Large,Automotive,DACH,East,Italy,Inbound,2024-02-01
C01619,BluePeak Technologies LLC 1619,SMB,Large,Public Administration,DACH,West,France,Outbound Sales,2024-04-01
C01620,NovaCore Energy LLC 1620,Public Sector,Large,Logistics,Western Europe,East,Switzerland,Inbound,2022-09-01
C01621,Silverline Supplies SRL 1621,SMB,Medium,Manufacturing,Southern Europe,South,Germany,Outbound Sales,2021-08-01
C01622,Northstar Retail Group SRL 1622,Mid-Market,Medium,Energy,DACH,Central,Spain,Inbound,2020-10-01
C01623,Silverline Medical SRL 1623,SMB,Small,Retail,Western Europe,South,Belgium,Outbound Sales,2022-05-01
C01624,UrbanGrid Industries Group 1624,Enterprise,Very Large,Logistics,DACH,West,Germany,Inbound,2023-01-01
C01625,Atlas Logistics LLC 1625,Mid-Market,Large,Food & Beverage,Southern Europe,East,Germany,Website,2021-01-01
C01626,Summit Retail Group LLC 1626,Mid-Market,Medium,Retail,DACH,South,Austria,Outbound Sales,2022-04-01
C01627,Redwood Logistics AG 1627,SMB,Small,Construction,Benelux,Central,Netherlands,Trade Fair,2022-02-01
C01628,Prime Solutions AG 1628,SMB,Small,Technology,DACH,West,Netherlands,Referral,2023-01-01
C01629,Atlas Distribution AG 1629,Mid-Market,Small,Manufacturing,Benelux,South,France,Trade Fair,2021-07-01
C01630,NovaCore Distribution BV 1630,Mid-Market,Medium,Retail,DACH,East,France,Trade Fair,2020-11-01
C01631,Prime Industries AG 1631,SMB,Small,Retail,Western Europe,West,Spain,Inbound,2022-04-01
C01632,Silverline Industries SAS 1632,SMB,Large,Retail,Benelux,North,France,Website,2021-11-01
C01633,Everline Distribution SRL 1633,Mid-Market,Large,Technology,Benelux,South,France,Inbound,2020-10-01
C01634,Silverline Solutions LLC 1634,Public Sector,Medium,Construction,Western Europe,East,Germany,Website,2022-08-01
C01635,Northstar Energy LLC 1635,Distributor,Medium,Automotive,DACH,Central,Switzerland,Partner,2022-02-01
C01636,Everline Industries AG 1636,Distributor,Large,Healthcare,Benelux,North,France,Outbound Sales,2022-08-01
C01637,Vertex Logistics SAS 1637,SMB,Medium,Logistics,DACH,Central,Germany,Inbound,2021-04-01
C01638,Nexora Supplies Ltd 1638,Distributor,Very Large,Energy,DACH,East,Italy,Inbound,2022-04-01
C01639,BrightPath Solutions SRL 1639,Mid-Market,Large,Construction,Western Europe,North,Germany,Unknown,2022-02-01
C01640,IronBridge Partners AG 1640,Public Sector,Large,Logistics,DACH,North,Italy,Referral,2021-09-01
C01641,BrightPath Trading SAS 1641,Enterprise,Very Large,Manufacturing,Southern Europe,East,Italy,Partner,2023-07-01
C01642,UrbanGrid Solutions SAS 1642,SMB,Large,Public Administration,Benelux,Central,Spain,Inbound,2020-09-01
C01643,IronBridge Manufacturing Ltd 1643,Enterprise,Very Large,Technology,Western Europe,North,Italy,Partner,2022-04-01
C01644,ClearView Medical LLC 1644,Distributor,Small,Food & Beverage,Western Europe,South,Austria,Unknown,2022-07-01
C01645,Atlas Industries Group 1645,SMB,Small,Retail,DACH,South,Switzerland,Trade Fair,2020-08-01
C01646,IronBridge Solutions SRL 1646,Mid-Market,Medium,Public Administration,DACH,North,Germany,Website,2022-09-01
C01647,Atlas Trading LLC 1647,Public Sector,Medium,Manufacturing,DACH,South,Italy,Referral,2023-05-01
C01648,Atlas Solutions SRL 1648,SMB,Small,Manufacturing,Southern Europe,Central,Switzerland,Outbound Sales,2022-08-01
C01649,Northstar Retail Group Group 1649,Mid-Market,Medium,Logistics,DACH,South,France,Website,2023-03-01
C01650,Vertex Partners Group 1650,SMB,Small,Energy,DACH,West,Germany,Partner,2022-03-01
C01651,Vertex Trading SRL 1651,Enterprise,Large,Public Administration,Western Europe,East,Germany,Trade Fair,2021-11-01
C01652,BluePeak Technologies AG 1652,SMB,Medium,Logistics,Western Europe,Central,Italy,Inbound,2020-08-01
C01653,Atlas Medical LLC 1653,SMB,Small,Logistics,DACH,East,Spain,Outbound Sales,2020-09-01
C01654,Everline Industries GmbH 1654,Public Sector,Large,Manufacturing,Western Europe,South,Germany,Trade Fair,2021-05-01
C01655,Prime Logistics BV 1655,SMB,Small,Public Administration,DACH,West,Germany,Outbound Sales,2021-12-01
C01656,BrightPath Technologies BV 1656,SMB,Small,Retail,Western Europe,Central,Austria,Outbound Sales,2022-04-01
C01657,Redwood Trading AG 1657,Public Sector,Very Large,Construction,DACH,North,France,Referral,2023-01-01
C01658,Silverline Technologies Ltd 1658,SMB,Small,Logistics,DACH,West,Spain,Inbound,2022-11-01
C01659,Silverline Services Ltd 1659,Mid-Market,Large,Logistics,Western Europe,North,Germany,Inbound,2021-12-01
C01660,Redwood Systems Group 1660,Distributor,Very Large,Manufacturing,Western Europe,West,Italy,Outbound Sales,2021-05-01
C01661,Silverline Supplies BV 1661,Mid-Market,Medium,Manufacturing,Southern Europe,East,Italy,Partner,2022-10-01
C01662,ClearView Logistics GmbH 1662,Distributor,Small,Energy,DACH,Central,France,Referral,2024-10-01
C01663,BluePeak Systems BV 1663,Enterprise,Very Large,Manufacturing,Benelux,South,Spain,Inbound,2022-03-01
C01664,Silverline Trading GmbH 1664,Public Sector,Medium,Construction,DACH,East,Netherlands,Referral,2023-08-01
C01665,Vertex Logistics BV 1665,Enterprise,Very Large,Construction,DACH,West,Germany,Website,2022-03-01
C01666,NovaCore Energy GmbH 1666,Mid-Market,Very Large,Healthcare,Southern Europe,South,Germany,Website,2024-06-01
C01667,Summit Services AG 1667,Public Sector,Large,Logistics,Southern Europe,North,Austria,Inbound,2020-08-01
C01668,Northstar Services SRL 1668,Public Sector,Very Large,Technology,DACH,East,Belgium,Outbound Sales,2020-08-01
C01669,Vertex Technologies AG 1669,Mid-Market,Large,Manufacturing,Southern Europe,West,Spain,Outbound Sales,2022-09-01
C01670,Greenfield Retail Group Ltd 1670,Mid-Market,Small,Retail,DACH,South,Germany,Partner,2022-07-01
C01671,Everline Solutions LLC 1671,SMB,Medium,Logistics,DACH,Central,Netherlands,Partner,2022-07-01
C01672,Prime Services SRL 1672,SMB,Small,Automotive,Western Europe,South,France,Outbound Sales,2021-04-01
C01673,ClearView Supplies LLC 1673,Distributor,Medium,Manufacturing,Benelux,South,Germany,Referral,2021-07-01
C01674,Northstar Industries LLC 1674,SMB,Small,Public Administration,Western Europe,East,Belgium,Outbound Sales,2024-03-01
C01675,IronBridge Solutions BV 1675,Distributor,Large,Automotive,Southern Europe,East,Netherlands,Partner,2021-01-01
C01676,Vertex Systems Ltd 1676,Mid-Market,Medium,Technology,Southern Europe,South,Germany,Website,2021-07-01
C01677,Silverline Medical Group 1677,Public Sector,Medium,Construction,Benelux,North,Germany,Trade Fair,2021-12-01
C01678,UrbanGrid Technologies SAS 1678,Mid-Market,Large,Manufacturing,Western Europe,Central,Spain,Trade Fair,2021-09-01
C01679,Vertex Manufacturing SAS 1679,SMB,Small,Construction,Southern Europe,Unknown,France,Website,2022-09-01
C01680,Summit Distribution AG 1680,Mid-Market,Small,Energy,DACH,South,Netherlands,Partner,2021-07-01
C01681,Prime Services LLC 1681,Mid-Market,Large,Food & Beverage,DACH,East,France,Outbound Sales,2021-01-01
C01682,Greenfield Manufacturing SRL 1682,Enterprise,Large,Healthcare,DACH,North,Switzerland,Referral,2024-10-01
C01683,Redwood Energy SRL 1683,Enterprise,Very Large,Manufacturing,Benelux,South,Germany,Inbound,2022-07-01
C01684,Summit Trading SAS 1684,SMB,Small,Public Administration,DACH,Central,France,Outbound Sales,2021-10-01
C01685,NovaCore Technologies Group 1685,Distributor,Very Large,Food & Beverage,Western Europe,South,Netherlands,Partner,2020-08-01
C01686,Silverline Supplies SAS 1686,Mid-Market,Large,Healthcare,DACH,East,France,Partner,2021-08-01
C01687,BluePeak Distribution Group 1687,Mid-Market,Large,Manufacturing,DACH,East,Netherlands,Unknown,2020-11-01
C01688,Everline Retail Group SRL 1688,SMB,Small,Construction,Benelux,North,Austria,Inbound,2021-01-01
C01689,Atlas Systems Ltd 1689,SMB,Small,Energy,Southern Europe,West,Germany,Inbound,2024-04-01
C01690,UrbanGrid Partners BV 1690,SMB,Medium,Public Administration,DACH,North,Germany,Trade Fair,2021-02-01
C01691,BluePeak Energy GmbH 1691,SMB,Large,Food & Beverage,DACH,Unknown,France,Inbound,2022-08-01
C01692,Summit Solutions SAS 1692,SMB,Small,Retail,Southern Europe,West,Netherlands,Referral,2021-05-01
C01693,BrightPath Partners Group 1693,Mid-Market,Medium,Construction,DACH,West,Belgium,Partner,2023-04-01
C01694,ClearView Industries GmbH 1694,SMB,Small,Automotive,Southern Europe,West,Germany,Website,2020-09-01
C01695,Northstar Logistics LLC 1695,SMB,Medium,Healthcare,DACH,West,Belgium,Outbound Sales,2021-07-01
C01696,UrbanGrid Logistics AG 1696,Mid-Market,Very Large,Automotive,Benelux,West,Netherlands,Referral,2021-10-01
C01697,BrightPath Logistics GmbH 1697,Mid-Market,Medium,Manufacturing,Western Europe,South,Belgium,Referral,2024-06-01
C01698,ClearView Systems Ltd 1698,SMB,Small,Manufacturing,Western Europe,South,Germany,Website,2022-04-01
C01699,Prime Medical SRL 1699,Public Sector,Large,Manufacturing,Benelux,West,France,Partner,2022-11-01
C01700,Redwood Technologies Group 1700,SMB,Large,Construction,Western Europe,South,Switzerland,Inbound,2020-08-01
C01701,UrbanGrid Logistics BV 1701,Distributor,Large,Healthcare,Benelux,Central,Switzerland,Inbound,2021-07-01
C01702,Nexora Medical GmbH 1702,Public Sector,Large,Automotive,DACH,West,Spain,Website,2021-04-01
C01703,BluePeak Trading SRL 1703,Enterprise,Large,Technology,Western Europe,Central,Germany,Unknown,2022-07-01
C01704,Redwood Supplies Group 1704,Enterprise,Very Large,Automotive,Western Europe,North,France,Inbound,2021-07-01
C01705,NovaCore Manufacturing Group 1705,SMB,Medium,Construction,DACH,West,Germany,Partner,2020-11-01
C01706,UrbanGrid Distribution BV 1706,Distributor,Very Large,Healthcare,DACH,East,Italy,Trade Fair,2023-01-01
C01707,Northstar Medical BV 1707,Mid-Market,Very Large,Healthcare,Western Europe,Central,Switzerland,Partner,2020-12-01
C01708,BluePeak Manufacturing GmbH 1708,Enterprise,Very Large,Logistics,Western Europe,West,Germany,Partner,2021-12-01
C01709,Silverline Solutions GmbH 1709,Public Sector,Medium,Automotive,Western Europe,Central,Germany,Referral,2023-01-01
C01710,Atlas Solutions AG 1710,SMB,Small,Food & Beverage,Western Europe,Central,France,Outbound Sales,2021-07-01
C01711,Redwood Manufacturing SAS 1711,SMB,Large,Retail,Western Europe,South,France,Website,2022-09-01
C01712,Silverline Medical AG 1712,Distributor,Large,Automotive,Benelux,Unknown,Spain,Outbound Sales,2021-02-01
C01713,Silverline Retail Group AG 1713,SMB,Medium,Retail,Western Europe,West,France,Outbound Sales,2021-10-01
C01714,Vertex Systems BV 1714,Mid-Market,Large,Manufacturing,Western Europe,Central,France,Trade Fair,2024-03-01
C01715,IronBridge Solutions GmbH 1715,Public Sector,Large,Retail,DACH,West,Germany,Trade Fair,2021-12-01
C01716,IronBridge Medical AG 1716,Mid-Market,Medium,Healthcare,Benelux,East,Netherlands,Partner,2022-09-01
C01717,Nexora Medical AG 1717,Enterprise,Large,Retail,Western Europe,Unknown,Belgium,Partner,2022-06-01
C01718,Redwood Partners LLC 1718,SMB,Large,Manufacturing,Southern Europe,Central,Austria,Trade Fair,2023-07-01
C01719,Prime Retail Group SAS 1719,Enterprise,Medium,Retail,Western Europe,West,Netherlands,Trade Fair,2024-05-01
C01720,Everline Retail Group SAS 1720,Public Sector,Large,Retail,Southern Europe,West,Germany,Trade Fair,2020-08-01
C01721,Redwood Manufacturing LLC 1721,Public Sector,Very Large,Retail,Southern Europe,South,Germany,Outbound Sales,2021-01-01
C01722,IronBridge Industries BV 1722,SMB,Medium,Energy,Southern Europe,Central,Germany,Inbound,2023-03-01
C01723,BluePeak Partners LLC 1723,Mid-Market,Medium,Retail,DACH,Unknown,France,Outbound Sales,2021-12-01
C01724,UrbanGrid Manufacturing GmbH 1724,Mid-Market,Medium,Manufacturing,DACH,North,France,Referral,2020-08-01
C01725,Silverline Manufacturing SAS 1725,Mid-Market,Medium,Food & Beverage,DACH,West,Switzerland,Referral,2022-06-01
C01726,Nexora Partners GmbH 1726,Enterprise,Very Large,Construction,Southern Europe,North,Austria,Outbound Sales,2021-01-01
C01727,Greenfield Services Ltd 1727,Distributor,Large,Energy,DACH,East,Spain,Inbound,2021-06-01
C01728,IronBridge Energy Group 1728,Mid-Market,Medium,Manufacturing,DACH,South,Austria,Outbound Sales,2022-10-01
C01729,IronBridge Partners Ltd 1729,SMB,Small,Food & Beverage,Southern Europe,West,France,Referral,2022-06-01
C01730,Nexora Trading Ltd 1730,SMB,Small,Construction,DACH,Central,Spain,Inbound,2023-10-01
